Opportunity ID,SAP Code,Account Region,Closed Lost Reason,Closed Lost Reason Comments,IDN Status
006Q800000EqBgs,1008233,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000EqCRe,1003965,Canada,No Decision,,Active
006Q800000EqCrU,1005920,Canada,,,Not a Member
006Q800000EqD5y,1004677,United States,,,Not a Member
006Q800000EqDac,1005051,United States,,,Active
006Q800000EqEIA,1005183,United States,Pricing,,Not a Member
006Q800000EqH37,1005298,United States,,,Active
006Q800000EqIlZ,1003968,Canada,Competition,,Active
006Q800000EqItd,1005051,United States,,,Active
006Q800000EqbY5,1004527,United States,Competition,,Active
006Q800000EqbbJ,1005598,United States,,,Active
006Q800000EqcAo,1007639,United States,,,Active
006Q800000EqcCQ,1007101,Canada,,,Active
006Q800000EqcXW,1004760,United States,,,Active
006Q800000EqhpK,1005173,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000EqjJE,,United States,,,Not a Member
006Q800000EqsKV,1002979,Australia,,,Active
006Q800000Eqsil,1007145,Australia,,,Not a Member
006Q800000EqwhN,1002816,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Eqx65,1000580,New Zealand,,,Active
006Q800000Er9Uv,1006942,Australia,Lack of Budget,,Active
006Q800000ErAcI,1007554,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000ErB0T,1000447,Asia Pacific,Pricing,,Active
006Q800000ErRgM,1002967,Australia,,,Active
006Q800000ErciD,1005778,New Zealand,,,Not a Member
006Q800000EsMDB,,Australia,No Decision,,Not a Member
006Q800000EsgIL,1007390,Australia,,,Not a Member
006Q800000Esxsf,1005298,United States,Competition,,Active
006Q800000EsxuH,1002978,EMEA,,,Not a Member
006Q800000Et94D,1003209,EMEA,,,Active
006Q800000EtEjr,1004773,United States,,,Not a Member
006Q800000EtHUo,1005381,United States,,,Not a Member
006Q800000EtHeT,1004760,United States,,,Active
006Q800000EtJBe,1007646,United States,No Decision,,Active
006Q800000EtJTN,1005067,United States,,,Active
006Q800000EtK2r,1004540,United States,,,Not a Member
006Q800000EtMkb,1005176,United States,No Decision,,Not a Member
006Q800000EtN5Z,1006997,United States,,,Not a Member
006Q800000EttTd,1002795,Australia,,,Active
006Q800000EtyRv,1006501,Asia Pacific,Competition,,Not a Member
006Q800000EudQ2,1002370,New Zealand,Competition,,Not a Member
006Q800000Ev2eX,1007602,Asia Pacific,No Decision,,Not a Member
006Q800000Ev6a5,1007431,Australia,Unresponsive Contacts,,Not a Member
006Q800000EwEAb,1002978,EMEA,,,Not a Member
006Q800000EwObN,1005690,United States,,,Active
006Q800000EwOwL,1005158,United States,,,Active
006Q800000EwPag,1005298,United States,,,Active
006Q800000EwPkL,1004973,United States,Other (Add detail to Other Closed Lost Reason),"10/7 per Dave, new facilities director went with a temp solution... we are scheduling a GX demo for this group",Active
006Q800000EwRpO,1004875,United States,,,Not a Member
006Q800000EwS5W,1004857,United States,,,Active
006Q800000EwT82,1003986,Canada,,,Not a Member
006Q800000EwTuP,1005121,United States,,,Active
006Q800000F0UTi,1000880,New Zealand,,,Pending
006Q800000F0emc,,Asia Pacific,Competition,,Not a Member
006Q800000F0goE,1006942,Australia,,,Active
006Q800000F0hyu,1003527,Australia,Unresponsive Contacts,,Active
006Q800000F1Vh3,,Australia,,,Active
006Q800000F1r1d,1006020,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F2XDo,1000940,EMEA,,,Active
006Q800000F2ZM1,1006561,New Zealand,,,Not a Member
006Q800000F2fxh,1000940,EMEA,,,Active
006Q800000F34jB,1005795,EMEA,,,Active
006Q800000F3DZZ,1003986,Canada,No Decision,,Not a Member
006Q800000F3GE6,1004931,United States,,,Not a Member
006Q800000F3H25,1005121,United States,,,Active
006Q800000F3Hzl,1005112,United States,No Decision,,Not a Member
006Q800000F3KET,1006593,United States,,,Active
006Q800000F3h7p,1004964,United States,,,Active
006Q800000F3hEH,1004802,United States,,,Active
006Q800000F3jG9,1005162,United States,Unresponsive Contacts,,Active
006Q800000F3pyV,1006271,United States,,,Active
006Q800000F3rVN,1002900,Australia,,,Active
006Q800000F3uuj,1005392,United States,,,Active
006Q800000F3wQE,,United States,,,Not a Member
006Q800000F43TJ,1000928,New Zealand,,,Not a Member
006Q800000F44nZ,1007676,United States,,,Active
006Q800000F4BNi,,Asia Pacific,No Decision,,Not a Member
006Q800000F4FB7,1003443,Australia,,,Active
006Q800000F4H4r,1007361,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000F4ZEg,1000783,New Zealand,,,Not a Member
006Q800000F4kLQ,1003444,Australia,,,Pending
006Q800000F4mqE,1006891,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000F4oC5,1006891,New Zealand,,,Not a Member
006Q800000F579t,1007511,Australia,,,Not a Member
006Q800000F5NeU,1002728,EMEA,Competition,,Not a Member
006Q800000F5zJx,,Australia,No Decision,,Not a Member
006Q800000F5zVF,,Australia,No Decision,,Not a Member
006Q800000F6HYb,1007423,United States,,,Active
006Q800000F6Ikp,1004323,Canada,,,Active
006Q800000F6Jov,1006085,United States,,,Active
006Q800000F6KY6,1004323,Canada,,,Active
006Q800000F6LAn,1006246,Canada,Competition,,Active
006Q800000F6LE1,1003968,Canada,Unresponsive Contacts,,Active
006Q800000F6Oi9,1005051,United States,,,Active
006Q800000F6PeD,1003885,Canada,Unresponsive Contacts,,Active
006Q800000F6SIj,1005058,United States,,,Active
006Q800000F6SNZ,1005058,United States,Lack of Budget,,Active
006Q800000F6SPB,1005058,United States,Lack of Budget,,Active
006Q800000F6SSP,1005058,United States,Unresponsive Contacts,,Active
006Q800000F6T58,1004323,Canada,,,Active
006Q800000F6Tec,1007691,Canada,Unresponsive Contacts,,Not a Member
006Q800000F6Tuj,1004323,Canada,,,Active
006Q800000F6UE5,1003986,Canada,,,Not a Member
006Q800000F6miu,1004548,United States,,,Not a Member
006Q800000F6xKv,1004867,United States,Pricing,,Active
006Q800000F769h,1003441,Australia,Pricing,,Not a Member
006Q800000F788N,1003273,Australia,,,Active
006Q800000F7PDx,1003273,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F7PU5,1006395,United States,,,Active
006Q800000F7foz,1006205,Australia,,,Not a Member
006Q800000F7iQH,1007231,Australia,No Decision,,Not a Member
006Q800000F8qSF,,EMEA,Competition,,Not a Member
006Q800000F8wXe,1003209,EMEA,,,Active
006Q800000F8zId,1003209,EMEA,,,Active
006Q800000F94er,1003209,EMEA,,,Active
006Q800000F99Zj,1003209,EMEA,,,Active
006Q800000F9AM5,1003209,EMEA,,,Active
006Q800000F9Ap7,1003209,EMEA,,,Active
006Q800000F9FK9,1003543,Australia,No Decision,,Active
006Q800000F9OnF,1007387,EMEA,Competition,,Not a Member
006Q800000F9P1m,1005176,United States,,,Not a Member
006Q800000F9TWo,1004715,United States,,,Pending
006Q800000F9Tji,1004710,United States,,,Active
006Q800000F9WRR,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F9WjB,1004715,United States,,,Pending
006Q800000F9X0v,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F9X5m,1005546,United States,,,Active
006Q800000F9XiU,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F9Y3S,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F9Z17,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000F9yML,1007606,Australia,,,Active
006Q800000FA1qE,,Australia,Competition,,Pending
006Q800000FA593,1007606,Australia,No Decision,,Active
006Q800000FACda,1007260,Australia,,,Active
006Q800000FAQBt,,United States,,,Pending
006Q800000FATHp,1007245,Australia,,,Active
006Q800000FB7aD,1000950,New Zealand,,,Not a Member
006Q800000FBFxZ,1000453,New Zealand,Unresponsive Contacts,,Active
006Q800000FBigD,1007696,Australia,No Decision,,Not a Member
006Q800000FC0oP,1003198,Australia,Unresponsive Contacts,,Active
006Q800000FCcAY,1003209,EMEA,,,Active
006Q800000FCcDl,1003209,EMEA,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FCevV,1005111,United States,Other (Add detail to Other Closed Lost Reason),For State of MN - They are planning to move ahead in 2025 budget,Not a Member
006Q800000FCgPR,1006085,United States,,,Active
006Q800000FCi7u,1004867,United States,,,Active
006Q800000FCkG9,1007664,Canada,Unresponsive Contacts,,Not a Member
006Q800000FDAXB,1005563,United States,,,Not a Member
006Q800000FDMEz,1007734,New Zealand,,,Not a Member
006Q800000FDP9d,1007361,New Zealand,,,Not a Member
006Q800000FDYMk,1002967,Australia,,,Active
006Q800000FDb5x,1003049,Australia,,,Active
006Q800000FDkkN,1007602,Asia Pacific,Competition,,Not a Member
006Q800000FDyow,1007484,Australia,,,Pending
006Q800000FE5sO,1003347,Australia,,,Active
006Q800000FEJlL,1003527,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FFmLS,1006301,United States,,,Not a Member
006Q800000FFoBy,1006301,United States,,,Not a Member
006Q800000FFr6b,1003981,Canada,Unresponsive Contacts,,Not a Member
006Q800000FFwiz,1005597,United States,,,Not a Member
006Q800000FFxVN,1007702,United States,,,Not a Member
006Q800000FFxtZ,1005067,United States,,,Active
006Q800000FFyJN,1004806,United States,,,Not a Member
006Q800000FGEjV,1005257,United States,Lack of Budget,,Active
006Q800000FGLfl,1004968,United States,,,Active
006Q800000FIYYs,,United States,,,Active
006Q800000FIcZG,1004520,United States,,,Active
006Q800000FIccT,,United States,,,Active
006Q800000FJxgg,1000847,New Zealand,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FK5ir,1006677,Australia,Pricing,,Active
006Q800000FKFqH,1003176,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FKKy1,1006205,Australia,,,Not a Member
006Q800000FKLNp,1007606,Australia,,,Active
006Q800000FKScp,1000483,New Zealand,Unresponsive Contacts,,Not a Member
006Q800000FKT21,1007185,New Zealand,,,Active
006Q800000FKpgs,1003387,Australia,,,Active
006Q800000FLCC1,1003347,Australia,,,Active
006Q800000FM4Ir,1006805,EMEA,Other (Add detail to Other Closed Lost Reason),it was redesigned for smaller quantities,Active
006Q800000FM6HS,1002728,EMEA,Competition,,Not a Member
006Q800000FM6Vz,1005795,EMEA,,,Active
006Q800000FM8RJ,1006805,EMEA,,,Active
006Q800000FM9on,1006805,EMEA,Pricing,There was Aperio specified and our solution with Aperio was too expensive compare to others,Active
006Q800000FMWWr,1004109,EMEA,,,Not a Member
006Q800000FMXeD,,EMEA,Competition,,Not a Member
006Q800000FMZsv,1004590,United States,,,Active
006Q800000FMcqn,1004764,United States,,,Active
006Q800000FMeW3,1007194,United States,Other (Add detail to Other Closed Lost Reason),Project is dead,Not a Member
006Q800000FMfqH,1005776,United States,,,Active
006Q800000FMgrB,1007218,United States,,,Not a Member
006Q800000FMhX7,1005293,United States,No Decision,,Active
006Q800000FMiJW,1005293,United States,,,Active
006Q800000FMjNe,1004964,United States,,,Active
006Q800000FN1u1,1004867,United States,,,Active
006Q800000FN3uD,1007876,United States,,,Not a Member
006Q800000FN6Ie,1004694,United States,,,Active
006Q800000FNAfb,,Australia,Competition,,Not a Member
006Q800000FNByD,1005546,United States,,,Active
006Q800000FNC33,1005067,United States,,,Active
006Q800000FNCfl,1000475,New Zealand,,,Active
006Q800000FOhft,1007696,Australia,Competition,,Not a Member
006Q800000FPXEg,1004802,United States,,,Active
006Q800000FPXWP,1003209,EMEA,Pricing,,Active
006Q800000FPciz,1004697,United States,,,Active
006Q800000FPcmD,1003886,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FPcpR,1004697,United States,,,Active
006Q800000FPfiU,1007375,Canada,,,Not a Member
006Q800000FPjsY,1007443,Canada,,,Active
006Q800000FPzUJ,1000952,Canada,,,Active
006Q800000FQ9tS,1007101,Canada,,,Active
006Q800000FQYIL,1002979,Australia,Lack of Budget,,Active
006Q800000FQZO6,1003255,Australia,Lack of Budget,,Active
006Q800000FQeSc,1000646,Asia Pacific,,,Pending
006Q800000FQpcY,1007223,Asia Pacific,,,Not a Member
006Q800000FQsiT,1002778,Australia,,,Active
006Q800000FRGss,1006205,Australia,Change of Circumstances,,Not a Member
006Q800000FRUSp,1007660,EMEA,Pricing,,Not a Member
006Q800000FS86r,1003209,EMEA,Change of Circumstances,,Active
006Q800000FSD3J,1000641,Asia Pacific,,,Not a Member
006Q800000FSYPV,1005848,United States,Change of Circumstances,,Active
006Q800000FSaSv,1003209,EMEA,,,Active
006Q800000FSk7J,1007686,United States,,,Active
006Q800000FSriH,1005176,United States,,,Not a Member
006Q800000FT42n,1007250,United States,,,Active
006Q800000FT47e,1003884,Canada,Unresponsive Contacts,,Active
006Q800000FT64b,1004973,United States,,,Active
006Q800000FT75V,1004782,United States,,,Active
006Q800000FT7rt,1006395,United States,,,Active
006Q800000FT86P,1006395,United States,,,Active
006Q800000FT8Hh,1006395,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FT8WD,1006395,United States,Competition,,Active
006Q800000FT8ZU,1007751,New Zealand,,,Not a Member
006Q800000FT8ha,1004711,United States,No Decision,,Active
006Q800000FTFuH,1006743,United States,Lack of Budget,,Not a Member
006Q800000FTGvB,1004716,United States,,,Active
006Q800000FTIAb,1007283,Canada,Competition,,Not a Member
006Q800000FTsxF,1007145,Australia,Lack of Budget,,Not a Member
006Q800000FUBrq,1003295,Australia,No Decision,,Active
006Q800000FUE6j,1006135,Australia,Lack of Budget,,Not a Member
006Q800000FVZfD,,United States,,,Pending
006Q800000FVlus,1007443,Canada,,,Active
006Q800000FVmyz,1004110,Canada,Unresponsive Contacts,,Active
006Q800000FVnGj,1004763,United States,,,Active
006Q800000FVnqD,1005111,United States,,,Not a Member
006Q800000FWB2v,1004763,United States,,,Active
006Q800000FWBBU,1005067,United States,,,Active
006Q800000FWBJ3,1004802,United States,,,Active
006Q800000FWBsX,1007646,United States,Unresponsive Contacts,,Active
006Q800000FWI1C,1003347,Australia,,,Active
006Q800000FWOmc,1007283,Canada,,,Not a Member
006Q800000FWTZJ,1003198,Australia,Competition,,Active
006Q800000FWTmD,1003198,Australia,Competition,,Active
006Q800000FX4vR,1001019,New Zealand,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FYaOc,1007254,United States,Unresponsive Contacts,,Not a Member
006Q800000FYbCc,1006193,United States,,,Not a Member
006Q800000FYclN,1005298,United States,,,Active
006Q800000FYcqD,1004857,United States,,,Active
006Q800000FYctR,1005046,United States,,,Active
006Q800000FYcyI,1007443,Canada,,,Active
006Q800000FYkHY,1005293,United States,,,Active
006Q800000FYnNS,1007706,United States,Competition,,Not a Member
006Q800000FZ3yT,1007003,Canada,Unresponsive Contacts,,Not a Member
006Q800000FZ7u2,1007676,United States,,,Active
006Q800000FZAOs,1005165,United States,No Decision,,Active
006Q800000FZEAk,1005776,United States,Competition,,Active
006Q800000FZFbR,1004772,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FcozF,1003444,Australia,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000Fctyx,1002974,Australia,,,Active
006Q800000Fd05z,1007878,United States,,,Active
006Q800000Fd0Qw,1006716,Australia,,,Not a Member
006Q800000Fd12G,1002940,Australia,No Decision,,Active
006Q800000FdDJM,1007628,Australia,,,Not a Member
006Q800000Fdvtp,1007591,Asia Pacific,No Decision,,Not a Member
006Q800000FeDZ0,,Asia Pacific,Pricing,,Not a Member
006Q800000FeI41,1003090,EMEA,Competition,,Active
006Q800000FeIon,1005298,United States,No Decision,,Active
006Q800000FeKgw,1006326,United States,,,Not a Member
006Q800000FeMFj,1004220,Canada,No Decision,,Active
006Q800000Fejyf,1006850,Canada,,,Active
006Q800000FepET,1005598,United States,,,Active
006Q800000FfIpy,1003378,Australia,Lack of Budget,,Not a Member
006Q800000FfPMn,1007563,Australia,,,Active
006Q800000FfPUr,1007913,Australia,,,Not a Member
006Q800000Ffc8j,1003198,Australia,,,Active
006Q800000FfuiM,1003177,Australia,,,Active
006Q800000FfveP,1003515,Australia,Unresponsive Contacts,,Pending
006Q800000FgTt0,1003965,Canada,,,Active
006Q800000FgYXh,1007602,Asia Pacific,Competition,,Not a Member
006Q800000FgYvt,1007125,United States,Other (Add detail to Other Closed Lost Reason),"Andrew was working on this, Project now dead",Active
006Q800000FgZ7B,1007125,United States,Other (Add detail to Other Closed Lost Reason),Project has already been completed/Not closed in SF,Active
006Q800000FgeBh,1006593,United States,,,Active
006Q800000Fh2Z1,1007245,Australia,,,Active
006Q800000Fh4ZC,1004968,United States,,,Active
006Q800000Fh50b,1000952,Canada,,,Active
006Q800000Fh5Ot,1007189,Canada,Other (Add detail to Other Closed Lost Reason),Awaiting feedback from Covert on why they lost the opportunity.,Not a Member
006Q800000FhESS,1003034,Australia,No Decision,,Not a Member
006Q800000FhFHh,1003443,Australia,,,Active
006Q800000FhKcM,1005164,United States,,,Active
006Q800000FhMnp,,Australia,No Decision,,Not a Member
006Q800000FhPFR,1004867,United States,Competition,,Active
006Q800000Fhekj,1003444,Australia,,,Pending
006Q800000Fhfgo,,United States,,,Active
006Q800000Fie9D,1003090,EMEA,,,Active
006Q800000FifQE,1003964,Canada,,,Active
006Q800000Figm5,1003090,EMEA,,,Active
006Q800000FijSM,1004857,United States,,,Active
006Q800000FinKY,1005184,United States,,,Not a Member
006Q800000FipcT,1005121,United States,,,Active
006Q800000FisVV,1007701,United States,,,Not a Member
006Q800000FisYj,1004698,United States,,,Active
006Q800000FitOL,1003965,Canada,Unresponsive Contacts,,Active
006Q800000FiuKP,1005293,United States,,,Active
006Q800000FjIpm,1007189,Canada,Competition,,Not a Member
006Q800000FjJcE,1000653,New Zealand,,,Active
006Q800000FjTS5,1000483,New Zealand,Lack of Budget,,Not a Member
006Q800000FjW4j,1003267,Australia,,,Not a Member
006Q800000FkB1R,1003189,Australia,Lack of Budget,,Not a Member
006Q800000FktP4,1002865,Australia,,,Active
006Q800000Fl58T,1003965,Canada,,,Active
006Q800000Fl5lB,1005020,United States,,,Active
006Q800000Fl67n,1004962,United States,,,Active
006Q800000Fl6Xa,1006028,United States,,,Pending
006Q800000Fl7n2,1007145,Australia,Lack of Budget,,Not a Member
006Q800000FlA06,1007101,Canada,Unresponsive Contacts,,Active
006Q800000FlUGX,1004689,United States,,,Not a Member
006Q800000FlcMC,1002816,Australia,No Decision,,Active
006Q800000Flpsy,1003273,Australia,,,Active
006Q800000Fm5b3,1006504,Australia,,,Not a Member
006Q800000FmNco,1002685,Australia,,,Not a Member
006Q800000FmQh7,1003751,Australia,,,Active
006Q800000FnP1R,1006510,Canada,No Decision,,Not a Member
006Q800000FnPuH,1003570,EMEA,,,Active
006Q800000FnQLi,1003957,Canada,,,Not a Member
006Q800000FnQjt,1005046,United States,Other (Add detail to Other Closed Lost Reason),lost to Dependable (ICT X),Active
006Q800000FnRG9,1004973,United States,,,Active
006Q800000FnRT3,1003984,Canada,Unresponsive Contacts,,Not a Member
006Q800000FnUNh,1006445,United States,,,Not a Member
006Q800000FnXIL,1004772,United States,,,Active
006Q800000FnsEn,1004716,United States,,,Active
006Q800000FqlF7,1007550,Asia Pacific,Pricing,,Not a Member
006Q800000FrLaL,1006639,Australia,,,Not a Member
006Q800000FrYSt,1002865,Australia,,,Active
006Q800000FrwGZ,1007466,Australia,Competition,,Not a Member
006Q800000FrzJF,1007466,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000Fs18A,1006080,Asia Pacific,,,Not a Member
006Q800000Fs6ZF,1002685,Australia,,,Not a Member
006Q800000FsKtz,1006760,Australia,No Decision,,Not a Member
006Q800000FsMZB,1006760,Australia,,,Not a Member
006Q800000FsvdN,1002978,EMEA,Competition,,Not a Member
006Q800000FtLWD,1002182,Asia Pacific,,,Not a Member
006Q800000FtqYQ,1003209,EMEA,,,Active
006Q800000FtsLh,1005795,EMEA,,,Active
006Q800000FtyVz,1003965,Canada,Unresponsive Contacts,,Active
006Q800000Ftzwp,1007902,United States,,,Not a Member
006Q800000Fu2OH,1007902,United States,,,Not a Member
006Q800000FuLIr,1004867,United States,,,Active
006Q800000FuOqE,1002729,Australia,No Decision,,Not a Member
006Q800000FuPr8,1006445,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000FuROI,1002695,Australia,,,Active
006Q800000FuVYL,1005164,United States,,,Active
006Q800000Fucl8,1002816,Australia,,,Active
006Q800000FvLVJ,1002370,New Zealand,No Decision,,Not a Member
006Q800000Fwl5y,1004970,United States,,,Not a Member
006Q800000FwlE1,1000880,New Zealand,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000FwreP,1004782,United States,,,Active
006Q800000FwtEn,,United States,,,Pending
006Q800000FwuFi,1004793,United States,,,Not a Member
006Q800000FwvN3,1003957,Canada,Competition,,Not a Member
006Q800000FwzqU,1000874,OEM,,,Not a Member
006Q800000Fx01m,,United States,,,Not a Member
006Q800000Fx0bF,1007423,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FxIP2,1004868,United States,,,Pending
006Q800000FxIRi,1007777,Canada,No Decision,,Not a Member
006Q800000FxJIv,1004768,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000FxJqn,1007125,United States,Other (Add detail to Other Closed Lost Reason),"Andrew was working on this, Project now dead",Active
006Q800000FxL2z,1003952,Canada,Unresponsive Contacts,,Active
006Q800000FxLML,1005381,United States,,,Not a Member
006Q800000FxLXe,1000874,OEM,,,Not a Member
006Q800000FxNJJ,1004962,United States,,,Active
006Q800000FxiM9,1004968,United States,,,Active
006Q800000FxkFt,1005293,United States,,,Active
006Q800000FzlEH,1007664,Canada,Unresponsive Contacts,,Not a Member
006Q800000FzpjJ,1005121,United States,,,Active
006Q800000FztJu,1006246,Canada,Unresponsive Contacts,,Active
006Q800000FzuPd,1007771,United States,,,Not a Member
006Q800000G0Dwy,1005257,United States,,,Active
006Q800000G0IGf,1004938,United States,,,Not a Member
006Q800000G0IdG,1007825,United States,,,Not a Member
006Q800000G0caM,1005801,United States,,,Active
006Q800000G1B8I,1007475,Australia,,,Not a Member
006Q800000G1MtJ,1007606,Australia,Competition,,Active
006Q800000G2kbp,1006301,United States,,,Not a Member
006Q800000G2nLC,1004039,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000G2neZ,1005293,United States,,,Active
006Q800000G2nzi,1004534,United States,,,Active
006Q800000G2odp,1005293,United States,,,Active
006Q800000G2pgL,1005158,United States,,,Active
006Q800000G2qxN,1005591,United States,,,Active
006Q800000G2rtS,1006712,United States,,,Not a Member
006Q800000G2sZQ,1005184,United States,,,Not a Member
006Q800000G2sj5,1005164,United States,,,Active
006Q800000G2tIY,1006055,United States,No Decision,,Active
006Q800000G2uhf,,United States,,,Pending
006Q800000G2vgv,1007763,Canada,,,Active
006Q800000G2w1t,1007686,United States,,,Active
006Q800000G2xpB,1007256,United States,,,Active
006Q800000G2y3h,,Canada,Unresponsive Contacts,,Pending
006Q800000G3Hr7,1003865,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000G3Jxm,1004850,United States,,,Active
006Q800000G3RAX,1003983,Canada,,,Not a Member
006Q800000G3SUn,1007155,Canada,,,Not a Member
006Q800000G3UQ9,1005120,United States,,,Not a Member
006Q800000G4OcQ,1007245,Australia,,,Active
006Q800000G5pFB,1005801,United States,,,Active
006Q800000G5qw1,1004527,United States,,,Active
006Q800000G5vCX,,United States,,,Not a Member
006Q800000G5vUH,1003885,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000G5wNA,1005920,Canada,Unresponsive Contacts,,Not a Member
006Q800000G5xSr,1007443,Canada,Competition,,Active
006Q800000G5xhO,1003952,Canada,,,Active
006Q800000G5yFF,1007443,Canada,,,Active
006Q800000G60Dq,1004968,United States,,,Active
006Q800000G60qX,1004767,United States,,,Active
006Q800000G62E2,,United States,Other (Add detail to Other Closed Lost Reason),"Project was won, but dealer will be ordering through distribution",Not a Member
006Q800000G6HY3,1005801,United States,,,Active
006Q800000G6Jd3,1005535,United States,,,Pending
006Q800000G6Jpx,1006085,United States,,,Active
006Q800000G9oAr,1000636,New Zealand,,Broken into multiple opportunities which will eventuate later over the next few years,Active
006Q800000GA0aP,1002937,Australia,Lack of Budget,,Active
006Q800000GA4M5,1003218,Australia,,,Not a Member
006Q800000GAEWk,1002865,Australia,,,Active
006Q800000GCPW5,,United States,,,Pending
006Q800000GCQ5Z,1005536,United States,,,Not a Member
006Q800000GCQFF,1005164,United States,,,Active
006Q800000GCRCv,1003884,Canada,Unresponsive Contacts,,Active
006Q800000GCRKz,1003970,Canada,,,Active
006Q800000GCofl,1006593,United States,,,Active
006Q800000GCuRp,1007726,Canada,,,Not a Member
006Q800000GCuq1,1000648,New Zealand,Unresponsive Contacts,,Active
006Q800000GD5FK,1003527,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GD97V,1007606,Australia,No Decision,,Active
006Q800000GDF3G,1002900,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GEG3h,1003175,Australia,Unresponsive Contacts,,Not a Member
006Q800000GEQiz,,EMEA,Competition,,Not a Member
006Q800000GEWJn,,EMEA,Pricing,,Not a Member
006Q800000GF8or,1003209,EMEA,,,Active
006Q800000GFMrp,1006060,United States,Lack of Budget,,Not a Member
006Q800000GFOgk,1006593,United States,,,Active
006Q800000GFQ93,1003892,Canada,Change of Circumstances,,Active
006Q800000GFQqb,1005163,United States,,,Active
006Q800000GFUXd,1007443,Canada,Competition,,Active
006Q800000GFo05,1005572,United States,,,Not a Member
006Q800000GFoUk,1004694,United States,,,Active
006Q800000GFp7R,1007250,United States,,,Active
006Q800000GFqRi,1005032,United States,,,Active
006Q800000GFuYX,1008754,Australia,Competition,,Not a Member
006Q800000GFxef,1003431,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GFyNd,1007708,Canada,,,Not a Member
006Q800000GGOmk,1004294,Australia,No Decision,,Pending
006Q800000GGTCv,1003462,Australia,,,Active
006Q800000GGUNV,1003508,Australia,Unresponsive Contacts,,Not a Member
006Q800000GGj9g,,Australia,Competition,,Not a Member
006Q800000GGn3Z,1002881,Australia,,,Not a Member
006Q800000GH78j,1002962,Australia,,,Active
006Q800000GIG0I,1007160,Asia Pacific,,,Not a Member
006Q800000GIGgD,1007160,Asia Pacific,,,Not a Member
006Q800000GIRVB,1003979,Canada,,,Active
006Q800000GITbp,1004964,United States,,,Active
006Q800000GIXCR,1005451,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GIXCX,1006445,United States,,,Not a Member
006Q800000GIa3p,1004760,United States,,,Active
006Q800000GIaJx,1005284,United States,,,Active
006Q800000GIb4k,1005112,United States,,,Not a Member
006Q800000GIlH2,1005392,United States,,,Active
006Q800000GIxS2,1006445,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GIzlN,1006395,United States,,,Active
006Q800000GJ0Cp,1003890,Canada,,,Active
006Q800000GJokg,,Asia Pacific,No Decision,,Not a Member
006Q800000GJxPm,,Australia,Lack of Budget,,Not a Member
006Q800000GK6Hu,1002720,Australia,No Decision,,Not a Member
006Q800000GK7wz,1000646,Asia Pacific,,,Pending
006Q800000GKDSv,1002812,Australia,,,Active
006Q800000GL5rW,1000938,Asia Pacific,Competition,,Not a Member
006Q800000GLTDt,1005920,Canada,Competition,,Not a Member
006Q800000GLUJd,1005920,Canada,Competition,,Not a Member
006Q800000GLVcR,1005529,United States,,,Pending
006Q800000GLaFN,1006587,United States,,,Active
006Q800000GLeqv,1005293,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GLftN,1000952,Canada,,,Active
